file name,number of words
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220208_10-K_edgar_data_62996_0000062996-22-000011_1.txt,1031792
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220208_10-K_edgar_data_64040_0000064040-22-000055_1.txt,1279558
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220208_10-K_edgar_data_879169_0001558370-22-000902_1.txt,999050
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_1045609_0001564590-22-004436_1.txt,3565325
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_14272_0000014272-22-000051_1.txt,1690800
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_29989_0000029989-22-000012_1.txt,718342
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_40533_0000040533-22-000007_1.txt,1127762
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_64803_0000064803-22-000008_1.txt,1717093
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_66740_0000066740-22-000010_1.txt,2015133
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_820313_0001558370-22-000961_1.txt,1794518
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220209_10-K_edgar_data_875320_0000875320-22-000007_1.txt,930428
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_1004980_0001004980-22-000009_1.txt,2056510
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_106640_0000106640-22-000015_1.txt,1523749
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_1306830_0001306830-22-000017_1.txt,1339736
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_1501585_0001501585-22-000007_1.txt,969298
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_1601712_0001601712-22-000053_1.txt,927339
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_1755672_0001755672-22-000005_1.txt,1868480
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_33213_0000033213-22-000007_1.txt,1044368
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_34903_0000034903-22-000023_1.txt,1132602
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_55785_0000055785-22-000010_1.txt,1003185
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_77476_0000077476-22-000010_1.txt,1703953
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_811156_0000811156-22-000048_1.txt,2880324
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_877212_0000877212-22-000026_1.txt,861683
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220210_10-K_edgar_data_936340_0000936340-22-000077_1.txt,2798126
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_101829_0000101829-22-000005_1.txt,1655706
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1021860_0001564590-22-004755_1.txt,2318403
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1037646_0001037646-22-000008_1.txt,977300
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1043604_0001043604-22-000017_1.txt,1180923
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1058090_0001058090-22-000011_1.txt,708364
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1060391_0001060391-22-000007_1.txt,1246224
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1126328_0001104659-22-020401_1.txt,5474459
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1141391_0001141391-22-000023_1.txt,1215405
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1283699_0001283699-22-000018_1.txt,1678861
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1324424_0001324424-22-000009_1.txt,1183744
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1408198_0001564590-22-004803_1.txt,2361676
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1413329_0001413329-22-000011_1.txt,1381750
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1463101_0001463101-22-000016_1.txt,1028250
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_1666700_0001666700-22-000009_1.txt,1639290
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_27904_0000027904-22-000003_1.txt,1145953
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_29905_0000029905-22-000009_1.txt,1239560
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_310764_0000310764-22-000028_1.txt,926215
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_40545_0000040545-22-000008_1.txt,1825647
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_48898_0001628280-22-002255_1.txt,1205097
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_4962_0000004962-22-000008_1.txt,1536401
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_49826_0000049826-22-000006_1.txt,931425
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_732712_0000732712-22-000008_1.txt,1558252
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_766421_0000766421-22-000009_1.txt,1030849
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_773840_0000773840-22-000018_1.txt,1691079
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_91142_0000091142-22-000028_1.txt,825472
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_91440_0000091440-22-000005_1.txt,1466331
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220211_10-K_edgar_data_927066_0000927066-22-000012_1.txt,1102580
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_1093557_0001093557-22-000014_1.txt,1112083
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_1097864_0001628280-22-002416_1.txt,1119470
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_1099800_0001099800-22-000005_1.txt,1241298
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_1179929_0001179929-22-000025_1.txt,897172
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_24741_0001437749-22-003247_1.txt,1739462
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_315213_0000315213-22-000018_1.txt,561353
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_42582_0000950170-22-001201_1.txt,4631340
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_814453_0000814453-22-000017_1.txt,1208360
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220214_10-K_edgar_data_899689_0000899689-22-000006_1.txt,1799842
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_1000228_0001000228-22-000016_1.txt,1887506
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_1048286_0001628280-22-002666_1.txt,799966
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_1158449_0001158449-22-000037_1.txt,536625
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_1336920_0001336920-22-000007_1.txt,1042449
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_1555280_0001555280-22-000078_1.txt,1150772
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_1579241_0001579241-22-000019_1.txt,1083190
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_1596532_0001596532-22-000026_1.txt,736108
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_731766_0000731766-22-000008_1.txt,1269001
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_74208_0000074208-22-000010_1.txt,2616623
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_823768_0001558370-22-001179_1.txt,1344488
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_831259_0000831259-22-000009_1.txt,2212475
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220215_10-K_edgar_data_908255_0000908255-22-000009_1.txt,1514829
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1031296_0001031296-22-000013_1.txt,1555700
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1058290_0001058290-22-000023_1.txt,1181695
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1090012_0001564590-22-005321_1.txt,3003124
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1100682_0001100682-22-000007_1.txt,1191897
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1121788_0000950170-22-001303_1.txt,1684427
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1156039_0001156039-22-000009_1.txt,1835064
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1359841_0001359841-22-000094_1.txt,1238847
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1410636_0001410636-22-000048_1.txt,1345167
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1418091_0001418091-22-000029_1.txt,829393
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1478242_0001478242-22-000041_1.txt,1231080
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_1585689_0001585689-22-000013_1.txt,1097417
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_18230_0000018230-22-000050_1.txt,2124136
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_277948_0000277948-22-000009_1.txt,975839
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_28412_0000028412-22-000067_1.txt,2211581
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_318154_0000318154-22-000010_1.txt,1299697
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_36270_0001564590-22-005400_1.txt,7434688
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_62709_0000062709-22-000009_1.txt,1444965
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_68505_0000068505-22-000010_1.txt,1293926
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_732717_0000732717-22-000015_1.txt,1996019
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_874716_0000874716-22-000007_1.txt,1355019
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_877890_0000877890-22-000019_1.txt,969416
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220216_10-K_edgar_data_906163_0000906163-22-000008_1.txt,633523
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_101778_0000101778-22-000016_1.txt,1377626
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_1047862_0001047862-22-000039_1.txt,2109943
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_1137774_0001137774-22-000038_1.txt,4367964
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_1163165_0001562762-22-000031_1.txt,1474663
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_1590955_0001564590-22-005562_1.txt,1016047
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_1637459_0001637459-22-000018_1.txt,1619635
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_200406_0000200406-22-000022_1.txt,1489459
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_21665_0000021665-22-000003_1.txt,1092819
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_217346_0000217346-22-000005_1.txt,1031204
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_313927_0001564590-22-005528_1.txt,1760279
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_40987_0000040987-22-000013_1.txt,941922
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_49071_0000049071-22-000017_1.txt,1182651
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_5272_0001104659-22-024701_1.txt,9066608
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_59558_0000059558-22-000008_1.txt,4003089
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_7084_0000007084-22-000008_1.txt,1339098
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_72741_0000072741-22-000015_1.txt,3091530
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_79879_0000079879-22-000009_1.txt,1151645
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_86312_0000086312-22-000013_1.txt,2554805
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_89800_0000089800-22-000007_1.txt,1134781
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_906107_0001564590-22-005566_1.txt,5666561
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_906345_0000906345-22-000009_1.txt,1054591
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_910606_0000950170-22-001418_1.txt,5116320
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_912595_0000950170-22-001423_1.txt,4176533
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_916365_0000916365-22-000049_1.txt,639009
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_92122_0000092122-22-000003_1.txt,5309777
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_93751_0000093751-22-000424_1.txt,2462920
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220217_10-K_edgar_data_943452_0001628280-22-002997_1.txt,1028632
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1004434_0001004434-22-000017_1.txt,924659
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_100517_0000100517-22-000009_1.txt,1122064
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1014473_0001014473-22-000007_1.txt,630255
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1040971_0001040971-22-000014_1.txt,1735716
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_106535_0001564590-22-005707_1.txt,2654508
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1099219_0001099219-22-000014_1.txt,4379785
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1101239_0001628280-22-003171_1.txt,2001210
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1110803_0001110803-22-000013_1.txt,858132
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1123360_0001123360-22-000007_1.txt,943502
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1374310_0001558370-22-001386_1.txt,1902614
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1526520_0000950170-22-001481_1.txt,2137469
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1534701_0001534701-22-000078_1.txt,1402138
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1551152_0001551152-22-000007_1.txt,1417776
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_1800_0001104659-22-025141_1.txt,1350763
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_315293_0001628280-22-003180_1.txt,1366783
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_352541_0000352541-22-000020_1.txt,3187233
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_354190_0001564590-22-005714_1.txt,3430473
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_47111_0000047111-22-000017_1.txt,1127334
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_49196_0000049196-22-000023_1.txt,2435598
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_51434_0000051434-22-000016_1.txt,1483036
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_740260_0000740260-22-000057_1.txt,1423464
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_753308_0000753308-22-000014_1.txt,1796223
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_783280_0000783280-22-000010_1.txt,1946227
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_860730_0001193125-22-046707_1.txt,956619
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_874766_0000874766-22-000019_1.txt,3636258
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_899051_0000899051-22-000015_1.txt,2888188
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_914208_0000914208-22-000319_1.txt,1029798
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220218_10-K_edgar_data_922224_0000922224-22-000005_1.txt,3007090
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1012100_0001628280-22-003294_1.txt,1977462
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1035002_0001035002-22-000007_1.txt,1511628
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1037868_0001037868-22-000009_1.txt,950298
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1038357_0001038357-22-000039_1.txt,1153150
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_105770_0001628280-22-003342_1.txt,1090242
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1059556_0001059556-22-000012_1.txt,1777023
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1071739_0001071739-22-000071_1.txt,996319
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1090727_0001090727-22-000007_1.txt,1662340
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1111928_0001111928-22-000025_1.txt,788757
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1124198_0001628280-22-003231_1.txt,1354315
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1130310_0001130310-22-000023_1.txt,2541230
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1267238_0001267238-22-000006_1.txt,2233648
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1393311_0001393311-22-000010_1.txt,858051
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1419612_0001178913-22-000760_1.txt,1048714
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1442145_0001437749-22-004083_1.txt,1293967
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1474735_0001437749-22-004080_1.txt,1000185
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1687229_0001687229-22-000002_1.txt,927509
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1790982_0001790982-22-000011_1.txt,1247527
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_1841666_0001784031-22-000009_1.txt,1750096
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_19617_0000019617-22-000272_1.txt,4331465
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_21344_0000021344-22-000009_1.txt,1701256
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_36104_0001193125-22-048709_1.txt,2461860
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_51143_0001558370-22-001584_1.txt,3914847
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_51644_0000051644-22-000010_1.txt,1101104
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_55067_0001628280-22-003345_1.txt,1312325
D:\python_working_fold\7871NLP\hw1\data\2022\QTR1\20220222_10-K_edgar_data_58492_0000058492-22-000009_1.txt,1615003
