cik,filing_date,avg_excess_return
1408198,2019-02-22,0.006125350938051857
1408198,2023-02-10,0.002411208688613336
24741,2022-02-14,-0.00116627928140863
24741,2020-02-18,-0.0015327388200425131
24741,2019-02-12,-0.000168417319929429
24741,2021-02-12,-0.0029029970085702054
24741,2023-02-13,0.003045237577818375
899689,2021-02-16,-0.015679602703499
899689,2019-02-11,-0.00274077033536303
899689,2022-02-14,0.027831923579895553
899689,2020-02-18,-0.0008585585962451139
